,id,overview,original_title,release_date,popularity,vote_average,vote_count
8165,11323,"A rising star at agri-industry giant Archer Daniels Midland (ADM), Mark Whitacre suddenly turns whistleblower. Even as he exposes his company’s multi-national price-fixing conspiracy to the FBI, Whitacre envisions himself being hailed as a hero of the common man and handed a promotion.",The Informant!,2009-09-17,8.137,6.1,774
8166,10185,"A photographer's obsessive pursuit of dark subject matter leads him into the path of a serial killer who stalks late night commuters, ultimately butchering them in the most gruesome ways.",The Midnight Meat Train,2008-08-07,21.345,6.1,959
8167,1249,"When Hollywood superstar George Reeves dies in his home, private detective Louis Simo is hired to investigate his death and gets caught in a web of lies involving a big studio executive's wife.",Hollywoodland,2006-08-31,8.097,6.1,344
8168,466876,"When Chloe discovers that her new home's garden gnomes are not what they seem, she must decide between the pursuit of a desired high school life and taking up the fight against the Troggs.",Gnome Alone,2017-11-02,16.103,6.1,220
8169,363483,"When Anna Parisi, an unemployed fine arts painter, is unable to make ends meet, she is hired to become a personal Christmas shopper for Marc, an uptight corporate exec.  As they begin working together, Marc learns that Christmas giving has less to do with the amount of money spent and more to do with the importance of the gift, while Anna discovers she might find success as an artist in a way she never expected.  The best gift of all of course is the love they discover with one another.",12 Gifts of Christmas,2015-11-26,8.817,6.1,210
8170,283378,"Lucinda Price is sent to a reform academy under the assumption that she has killed a boy. There, she meets two mysterious boys, Cam and Daniel, to whom she feels drawn to both. But as the love triangle unfurls, it is Daniel that Luce cannot keep herself away from, and things begin to take a darker turn when she finds out his true identity.",Fallen,2016-11-10,17.572,6.1,1509
8171,111190,"Lil and Roz are two lifelong friends, having grown up together as neighbors in an idyllic beach town. As adults, their sons have developed a friendship as strong as that which binds their mothers. One summer, all four are confronted by simmering emotions that have been mounting between them, and each find unexpected happiness in relationships that cross the bounds of convention.",Adore,2013-04-03,20.305,6.1,887
8172,9642,"Asterix and Obelix have been given a tough mission: Transform the chief's lazy nephew Justforkix into a warrior. When the Vikings abduct him and bring him back to their homeland, Asterix and Obelix must travel to Norway to rescue Justforkix.",Astérix et les Vikings,2006-04-05,19.207,6.1,625
8173,641501,"Paris 2020. While superheroes have assimilated into the Parisian society, they discover a new drug that gives themselves personal superpowers to mere mortals. Lieutenants Moreau and Schaltzmann are investigating the case with the support of two ex-superheroes, Monte Carlo and Callista. They'll do whatever it takes to dismantle the traffic. But Moreau's past resurfaces, and the investigation becomes more complicated.",Comment je suis devenu super-héros,2020-11-19,22.677,6.1,446
8174,451955,"Chloé, a fragile young woman, falls in love with her psychoanalyst, Paul. A few months later she moves in with him, but soon discovers that her lover is concealing a part of his identity.",L'Amant double,2017-05-26,12.33,6.1,476
8175,399031,A well-to-do French family living in Calais deal with a series of setbacks and crises while paying little attention to the grim conditions in the refugee camps within a few miles of their home.,Happy End,2017-06-21,8.621,6.1,344
8176,72358,"Jack McCall is a fast-talking literary agent, who can close any deal, any time, any way. He has set his sights on New Age guru Dr. Sinja for his own selfish purposes. But Dr. Sinja is on to him, and Jack’s life comes unglued after a magical Bodhi tree mysteriously appears in his backyard. With every word Jack speaks, a leaf falls from the tree and he realizes that when the last leaf falls, both he and the tree are toast. Words have never failed Jack McCall, but now he’s got to stop talking and conjure up some outrageous ways to communicate or he’s a goner.",A Thousand Words,2012-03-07,15.902,6.1,1207
8177,17927,Popular high schoolers and best friends Shawn and Nick decide to ditch football camp for cheerleader camp. For the girls and for the glory.,Fired Up!,2009-02-20,19.358,6.1,565
8178,10025,"Manhattanite Ashley is known to many as the luckiest woman around. After a chance encounter with a down-and-out young man, however, she realizes that she's swapped her fortune for his.",Just My Luck,2006-05-12,20.271,6.1,1739
8179,258284,"One clear summer day in a Baltimore suburb, a baby goes missing from her front porch. Two young girls serve seven years for the crime and are released into a town that hasn't fully forgiven or forgotten. Soon, another child is missing, and two detectives are called in to investigate the mystery in a community where everyone seems to have a secret.",Every Secret Thing,2014-04-20,12.123,6.1,293
8180,51447,"In 1977 France, tightfisted factory owner Robert Pujol is so shocked when his workers strike for higher wages that he suffers a heart attack. His acquiescent wife, Suzanne, whose father had founded the factory, takes over management duties during Robert's convalescence.",Potiche,2010-11-10,7.414,6.1,320
8181,13220,"When their plans for a nature trip go awry, Polly and boyfriend Seth decide to check into a motel. On their way, they're carjacked and kidnapped by low-rent crooks Dennis and Lacey, who take the victims and their SUV to a nearby gas station. Along the way, they encounter an increasingly terrifying horde of parasites, and if any of them intend to survive, they'll have to outsmart the deadly organisms.",Splinter,2008-10-31,12.354,6.1,613
8182,11351,"When their bus is crippled on the side of a deserted road, a team of high school athletes discover an opponent they cannot defeat – and may not survive. Staring hungrily at them through the school bus windows, The Creeper returns again and again. But when the teammates discover that it’s selective about whom it attacks, it will test their ability to stick together – as the insatiable menace tries to tear them apart!",Jeepers Creepers 2,2003-08-08,53.853,6.1,1421
8183,1273,"After the defeat of their old arch nemesis, The Shredder, the Turtles have grown apart as a family. Struggling to keep them together, their rat sensei, Splinter, becomes worried when strange things begin to brew in New York City.",TMNT,2007-03-23,30.57,6.1,972
8184,519253,"Threatened by creditors, a newly unemployed man agrees to work for a debt collector, but soon discovers his deal with the devil has unexpected costs.",Rimetti a noi i nostri debiti,2018-05-04,4.944,6.1,269
8185,146229,"When a college girl who is alone on campus over the Thanksgiving break is targeted by a group of outcasts, she must conquer her deepest fears to outwit them and fight back.",Kristy,2014-08-07,10.807,6.1,348
8186,13243,A mild-mannered bank executive mentors a teenage con artist and tries to make a career change as a doughnut merchant.,Meet Bill,2007-09-07,12.269,6.1,281
8187,10796,A sheriff's deputy fights an alternate universe version of himself who grows stronger with each alternate self he kills.,The One,2001-11-02,16.859,6.1,1388
8188,7342,"Carrie White is a lonely and painfully shy teenage girl with telekinetic powers who is slowly pushed to the edge of insanity by frequent bullying from both classmates at her school, and her own religious, but abusive, mother.",Carrie,2002-11-04,22.735,6.1,424
8189,613080,"A thief and a priest end up magically transported in the year 0's Palestine, where they'll have to make sure that the Nativity will follow its course.",Il primo Natale,2019-12-12,6.057,6.1,453
8190,531309,"What if a child from another world crash-landed on Earth, but instead of becoming a hero to mankind, he proved to be something far more sinister?",Brightburn,2019-05-09,51.04,6.1,2780
